,id,time,activityrecognition#1,android.sensor.accelerometer#mean,android.sensor.accelerometer#min,android.sensor.accelerometer#max,android.sensor.accelerometer#std,android.sensor.game_rotation_vector#mean,android.sensor.game_rotation_vector#min,android.sensor.game_rotation_vector#max,android.sensor.game_rotation_vector#std,android.sensor.gravity#mean,android.sensor.gravity#min,android.sensor.gravity#max,android.sensor.gravity#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#min,android.sensor.gyroscope#max,android.sensor.gyroscope#std,android.sensor.gyroscope_uncalibrated#mean,android.sensor.gyroscope_uncalibrated#min,android.sensor.gyroscope_uncalibrated#max,android.sensor.gyroscope_uncalibrated#std,android.sensor.light#mean,android.sensor.light#min,android.sensor.light#max,android.sensor.linear_acceleration#mean,android.sensor.linear_acceleration#min,android.sensor.linear_acceleration#max,android.sensor.linear_acceleration#std,android.sensor.magnetic_field#mean,android.sensor.magnetic_field#min,android.sensor.magnetic_field#max,android.sensor.magnetic_field#std,android.sensor.magnetic_field_uncalibrated#mean,android.sensor.magnetic_field_uncalibrated#min,android.sensor.magnetic_field_uncalibrated#max,android.sensor.magnetic_field_uncalibrated#std,android.sensor.orientation#mean,android.sensor.orientation#min,android.sensor.orientation#max,android.sensor.orientation#std,android.sensor.rotation_vector#mean,android.sensor.rotation_vector#min,android.sensor.rotation_vector#max,android.sensor.rotation_vector#std,sound#mean,sound#min,sound#max,sound#std,target,user
5817,18995,250.0,100.0,9.750789218,9.577081524530001,9.881007859730001,0.0583038868375,0.575469631796,0.575066027992,0.575873235599,0.000570781972735,9.806648269339998,9.806648269339998,9.806648269339998,2.65306463643e-07,0.014310611118999998,0.0038634511617600003,0.0636356249352,0.0113466367258,0.042698804888699995,0.027236645430099998,0.0658375534306,0.010010152590000002,86.0,86.0,86.0,2.10053188387,2.10053188387,2.10053188387,0.16445231275299999,119.80378878299999,119.620653985,120.040701431,0.158037921221,146.357780798,146.357780798,146.357780798,0.320238235536,82.6981395084,82.6981395084,82.6981395084,4.94330128066,0.650713288131,0.650563340264,0.650863235999,0.000212058307867,70.6525400246,70.6525400246,70.6525400246,0.40143768829599996,3,4
4325,18626,56.0,62.0,10.013183141,9.1298176099,11.0636242379,0.560432673567,0.8214665205480001,0.821019603907,0.822116012251,0.0004948015777649999,9.8066496791,9.8066496791,9.8066496791,1.98583869786e-07,0.09771552588580001,0.09771552588580001,0.09771552588580001,0.0749224057488,0.121678585508,0.050845132766199994,0.25252610712400003,0.0715981102493,106.0,106.0,106.0,0.368623853555,0.276300237815,0.460947469296,0.130565309508,134.242844578,134.242844578,134.242844578,0.275395960244,175.855956084,173.14627734400003,177.309287902,1.14123962263,87.047060102,86.90483572139999,87.2595197788,0.187483179978,0.697387002522,0.683294372545,0.705128040571,0.0122243324923,83.26263092069999,83.26263092069999,83.26263092069999,1.643484874,3,4
5081,18631,61.0,62.0,9.867162905630002,9.346845554169999,10.376525132000001,0.263374717916,0.770121532629,0.764326024089,0.7863549131119999,0.00919151470257,9.80664833021,9.80664833021,9.80664833021,1.98583869786e-07,0.183521080557,0.137730809232,0.229311351881,0.0647572227319,0.07231894244199999,0.0513853531042,0.09325253177989999,0.029604565950700004,106.0,106.0,106.0,0.31183075671599997,0.31183075671599997,0.31183075671599997,0.130565309508,138.89921265799998,138.89921265799998,138.89921265799998,0.29870091776700003,194.848073365,185.95663473,202.99286691400002,4.24718581909,94.41245589520001,87.95125070030001,107.776434987,9.26927273903,0.747138842369,0.747138842369,0.747138842369,0.0062489190573,85.5505788312,85.004495398,85.9613341309,0.492565090075,3,4
185,18390,139.0,77.0,9.87318990098,8.36124740722,10.8420868648,0.504161812712,0.746691951945,0.746691951945,0.746691951945,0.03988561609769999,9.80663143355,9.80663143355,9.80663143355,1.08443310105e-06,0.104701742958,0.0385958571066,0.150709263213,0.04667004313130001,0.17633227245299998,0.10301006634500001,0.275748666347,0.0892767380666,0.0,0.0,0.0,0.614802408152,0.297884580556,0.931720235749,0.44818948994499996,53.9281929977,53.9281929977,53.9281929977,1.1780174964599999,154.61074019999998,152.851758252,156.369722147,2.48757612612,327.951976233,327.951976233,327.951976233,0.273831038185,0.734746141666,0.7141536248450001,0.7513876899969999,0.0153730828171,85.24474899479999,85.24474899479999,85.24474899479999,1.2599272697200001,4,4
188,18261,10.0,100.0,10.3044291601,3.7379615508499997,34.693327809,3.29790590235,0.5903392731970001,0.586273764747,0.594404781646,0.005749497187229999,9.806638478089999,9.806635611699999,9.806641344489998,4.05369468352e-06,2.12334649449,2.02680155342,2.21989143556,0.13653516504000002,0.404219214166,0.0683950882259,0.954638340513,0.48051538602399996,14.0,14.0,14.0,1.73706298879,1.32090891971,2.15321705788,0.588530728537,44.633395568800005,44.633395568800005,44.633395568800005,0.250899422577,164.16998287799998,164.16998287799998,164.16998287799998,0.266572059806,178.027177845,178.027177845,178.027177845,1.28368206911,0.998907416486,0.998907416486,0.998907416486,0.016306794437299998,85.91732274530001,82.7420160916,89.09262939899999,4.4905617344,4,4
5819,18944,199.0,85.0,9.81666973831,9.371966636689999,10.4620389879,0.331690408025,0.7198731120999999,0.717748928802,0.7229474701459999,0.00210065233656,9.8066500701,9.8066500701,9.8066500701,6.71122116726e-07,0.103187878547,0.0308592771653,0.317012581569,0.062261980879,0.115150032358,0.060718897432000006,0.17288673202100002,0.0417568572586,75.0,75.0,75.0,0.265536011194,0.20205026598099998,0.32902175640799997,0.0897824018983,66.89951261479999,61.64868357979999,71.28835809579999,2.439919807,183.266068757,183.071024469,183.46111304599998,0.27583427806,103.802090221,103.802090221,103.802090221,4.86799389689,0.7850350870199999,0.784657909512,0.7854122645280001,0.000533409547236,83.10854277279999,83.10854277279999,83.10854277279999,1.3351274765799999,3,4
5809,19312,215.0,100.0,9.840303598810001,9.31328722919,10.3281269511,0.203236411153,0.965539652254,0.964889540654,0.966189763854,0.000919396641776,9.80662786227,9.80662786227,9.80662786227,1.22438791848e-05,0.049638169609699995,0.0266829973202,0.0706810929278,0.0141844099169,0.0519817704153,0.0365091021592,0.0788844447815,0.014803272044600002,0.0,0.0,0.0,0.15081703648,0.11187000579000002,0.189764067169,0.0550794190153,90.7406243333,90.7406243333,90.7406243333,0.5722966241690001,276.99571428900003,270.26525858900004,286.93368575799997,4.9747616877,210.81586254799998,210.23477059099997,211.17414383,0.50777846393,0.997044207194,0.997044207194,0.997044207194,0.0005532436767799999,87.16783517299999,87.16783517299999,87.16783517299999,1.22143580482,3,4
5058,18646,76.0,77.0,9.632541847939999,8.594723209989999,10.577704924299999,0.612401912303,0.936207414647,0.9276780847030001,0.9422319929180001,0.0075933784831099995,9.806649304710001,9.806649304710001,9.806649304710001,1.19761261177e-06,0.280016754401,0.0610743067031,0.666989879581,0.27108770132599996,0.402294186685,0.35075581611400003,0.49466961018600003,0.0572355777184,106.0,106.0,106.0,0.7751174291680001,0.48002604924500003,1.07020880909,0.417322231626,136.939257392,136.939257392,136.939257392,0.29870091776700003,183.469621458,178.76056612099998,190.816308575,4.03837329176,57.7579957597,57.7579957597,57.7579957597,0.8177430436579999,0.540473558723,0.540473558723,0.540473558723,0.00480017518401,81.0176442133,81.0176442133,81.0176442133,0.657405764966,3,4
4093,18610,40.0,62.0,9.83138361148,9.468449117639999,10.817454713900002,0.310876011054,0.6634233659650001,0.662637816911,0.664208915019,0.00111093412608,9.80664966905,9.80664966905,9.80664966905,1.98583869786e-07,0.0162401022362,0.00405202175389,0.023019165958500003,0.0105773927105,0.0838494660076,0.049747089087800005,0.13654443531899998,0.04628939616230001,106.0,106.0,106.0,0.227611842153,0.227611842153,0.227611842153,0.0595302155206,136.317356723,136.317356723,136.317356723,0.278290639032,189.004835635,184.95285891,191.84423375400002,2.00491419761,112.149849172,112.149849172,112.149849172,0.141543778396,0.828503730821,0.827767680548,0.8292397810950001,0.00104093227937,75.86043319689999,75.86043319689999,75.86043319689999,2.6444169552,3,4
4323,18555,70.0,77.0,9.77261684919,9.72640669394,9.83751945379,0.026638059534200002,0.7308138189300001,0.7297809878579999,0.731377349438,0.0005063639289930001,9.8066493683,9.80664916362,9.80664957298,2.89461232031e-07,0.008638938930479999,0.008638938930479999,0.008638938930479999,0.011909798902200001,0.041284602316499996,0.03836311435169999,0.046841855748,0.0038264645114099998,130.0,130.0,130.0,0.0443956149314,0.0443956149314,0.0443956149314,0.13057685241800002,71.40011002920001,70.9160771617,71.8841428967,0.684525845853,97.57012862549999,97.57012862549999,97.57012862549999,0.00605873131751,254.90353443,254.84464056599998,254.962428294,0.0832885012094,0.797817520171,0.7978069405760001,0.797828099765,1.49618060263e-05,69.2449643071,69.2449643071,69.2449643071,1.88704601282,3,4
643,19300,203.0,100.0,9.861408499260001,9.83781764447,9.9155245809,0.0166315257725,0.962869855611,0.962869855611,0.962869855611,0.00193647126193,9.80660540969,9.80660540969,9.80660540969,8.51072019044e-06,0.00541167207555,0.0012217305,0.0139298704659,0.0029702773477399995,0.043768914194,0.028311478583,0.0562128811108,0.007441459234739999,0.0,0.0,0.0,0.0500825970358,0.027374669291500002,0.07279052478010001,0.0321138593894,58.2701480726,58.2701480726,58.2701480726,0.5667839344960001,253.30486615200002,253.061198793,253.598156705,0.20917318105399998,206.92921761099998,206.88354908,206.974886142,0.0645850559139,0.996656245633,0.996501406032,0.9968395695990001,0.000143782708676,71.8922701832,71.8922701832,71.8922701832,0.286070550141,3,4
5048,18327,76.0,85.0,9.77864374025,9.65327558831,10.0027356362,0.047196996698900005,0.662089245778,0.662089245778,0.662089245778,0.00524242906092,9.80664232595,9.806639526980002,9.806643769419999,2.42438095731e-06,0.00872378072957,0.0050373238975400005,0.015308239311899998,0.0045194329398399995,0.053924314478,0.046538152103900006,0.068012101118,0.012205181171,0.0,0.0,0.0,0.10371514264699999,0.10371514264699999,0.10371514264699999,0.018939565726599997,46.4112074654,46.4112074654,46.4112074654,0.699405654787,170.463896471,170.463896471,170.463896471,1.29207129999,294.728594475,294.67527968900004,294.781909261,0.07539849343619999,0.6782014926440001,0.6782014926440001,0.6782014926440001,0.00045106666841000006,78.1374706944,78.1374706944,78.1374706944,0.427768714191,4,4
343,18271,20.0,100.0,9.785985002330001,9.46755025171,10.0171062042,0.09573077021330001,0.7673921893760001,0.7673921893760001,0.7673921893760001,0.00245969678735,9.80664215437,9.80664215437,9.80664215437,4.05369468352e-06,0.0027318724481800003,0.0027318724481800003,0.0027318724481800003,0.012176567656,0.0334837579816,0.0323470280829,0.034620487880300005,0.0016075788394999998,0.0,0.0,0.0,0.817627892926,0.817627892926,0.817627892926,0.588530728537,44.177081474,44.0523552151,44.3018077329,0.17638956692000002,169.177451216,169.177451216,169.177451216,0.22949251763099998,291.443966783,290.414625519,292.473308046,1.45570837515,0.765673015784,0.765673015784,0.765673015784,0.00621853515479,74.02298994739999,70.3913100176,76.92426727760001,3.3271607428,4,4
36,18321,70.0,85.0,9.80753351783,7.43204853425,12.1367229126,0.7826340489300001,0.684223903423,0.684223903423,0.684223903423,0.00524242906092,9.806644113439999,9.80664180762,9.806646419269999,3.2609289865900003e-06,0.08116926166389998,0.08116926166389998,0.08116926166389998,0.014870156658700001,0.06403647276119999,0.0463775058646,0.07842900776600001,0.0139093808467,0.0,0.0,0.0,0.243546100176,0.243546100176,0.243546100176,0.018939565726599997,45.6016492669,45.107094785600005,46.0962037482,0.699405654787,168.48962386600002,168.48962386600002,168.48962386600002,0.223582758229,294.728594475,294.67527968900004,294.781909261,0.07539849343619999,0.670535992226,0.670535992226,0.670535992226,0.0032818500843799997,85.8941731588,85.8941731588,85.8941731588,0.427768714191,4,4
758,18420,23.0,100.0,9.80160629822,9.68371596775,9.900374188189998,0.0571153228278,0.445255997863,0.438287169302,0.450022930206,0.0061699498551499995,9.80664993211,9.80664993211,9.80664993211,9.285796969610001e-07,0.009995742867530001,0.007330383,0.0134944539403,0.00256698496703,0.0425644859118,0.034598924607599994,0.0526053933151,0.003929513814699999,14.0,14.0,14.0,0.05006659367,0.05006659367,0.05006659367,0.0160629005275,98.902177792,98.902177792,98.902177792,0.137459675843,164.186885373,164.186885373,164.186885373,0.559390529359,52.666566863,52.5093116238,52.823822102200005,0.222392492031,0.446346928297,0.446346928297,0.446346928297,0.049962328873699995,65.6342994005,65.6342994005,65.6342994005,3.6628062389999996,3,4
5456,18704,134.0,92.0,9.74327377458,8.966477418910001,10.3288946775,0.323435719121,0.85196483918,0.85196483918,0.85196483918,9.96730810328e-05,9.80665102142,9.80665102142,9.80665102142,7.31641227653e-07,0.0294858335799,0.0238785023949,0.0359529365314,0.00608295943987,0.0644294568029,0.0454674187334,0.0833914948723,0.026816371408099997,138.0,138.0,138.0,0.176734859932,0.176734859932,0.176734859932,0.144697245334,106.386371491,106.386371491,106.386371491,0.180003253945,188.616753434,179.171267001,197.07455740700001,5.1094723673,88.795772811,85.97290219879999,91.6186434232,3.9921419046,0.676715080351,0.676715080351,0.676715080351,0.0260039681923,86.51031326729999,86.51031326729999,86.51031326729999,0.237943474459,3,4
5489,18324,73.0,85.0,9.766887746739998,9.71418686989,9.839950860510001,0.0272820644246,0.662912363885,0.662912363885,0.662912363885,0.00524242906092,9.80664054122,9.80664054122,9.80664054122,3.2609289865900003e-06,0.010336921989399998,0.00701830722036,0.014142552558,0.0035870051853100003,0.0419345324395,0.0359529365314,0.0460545421191,0.00448808336698,0.0,0.0,0.0,0.243546100176,0.243546100176,0.243546100176,0.018939565726599997,46.671085057,46.671085057,46.671085057,0.699405654787,170.384838991,170.384838991,170.384838991,1.29207129999,294.728594475,294.67527968900004,294.781909261,0.07539849343619999,0.6771362874789999,0.676817335179,0.677455239779,0.00045106666841000006,85.8941731588,85.8941731588,85.8941731588,0.427768714191,4,4
4048,18360,109.0,77.0,9.865376638089998,8.06999205879,12.0182526919,0.871997167784,0.6478002725590001,0.639354624802,0.654132475574,0.0076122404631,9.806636544489999,9.80663599318,9.80663709579,7.79663007826e-07,0.039739118813400004,0.039739118813400004,0.039739118813400004,0.155453830479,0.123016364768,0.0846616003943,0.17667844937600002,0.0386144275367,0.0,0.0,0.0,0.6659780610880001,0.48355949376999996,0.8483966284059999,0.25797881193000005,45.299668873,45.299668873,45.299668873,0.481350515942,174.25619062099997,174.250681491,174.26169975099998,0.0077910863628700006,289.098009284,289.098009284,289.098009284,0.161450056112,0.6970999091410001,0.6970999091410001,0.6970999091410001,0.00547289069128,85.6406537121,85.6406537121,85.6406537121,0.9518009661839999,4,4
5492,18777,32.0,77.0,9.760191009389999,9.66882353473,9.96186664155,0.0661615614089,0.265909488353,0.265909488353,0.265909488353,0.00035955561912900003,9.80664968999,9.80664968999,9.80664968999,3.9255032877e-07,0.0073533665570200005,0.00546374489637,0.010366727056,0.0026375936470600003,0.04646667403080001,0.0345773474564,0.0636473522322,0.010308682970600001,14.0,14.0,14.0,0.115185411821,0.115185411821,0.115185411821,0.0165368529437,110.788005491,110.283452975,111.66244199399999,0.375930431863,181.06526701599998,180.903731305,181.301324122,0.209009786473,351.01066035599996,351.01066035599996,351.01066035599996,0.118132802884,0.208974921364,0.208974921364,0.208974921364,0.011208299372,71.15735923140001,71.15735923140001,71.15735923140001,0.806101581269,3,4
5868,18297,46.0,100.0,9.80019252337,8.70822902373,10.8134982181,0.464100628343,0.7476131794499999,0.74687719108,0.7483491678190001,0.0010408447339,9.80663729662,9.80663729662,9.80663729662,3.24123606801e-07,0.0668195381592,0.049128150181900004,0.0954905647177,0.0250555925479,0.0616822671379,0.0616822671379,0.0616822671379,0.0103422893326,0.0,0.0,0.0,0.590790053031,0.590790053031,0.590790053031,0.424663023882,60.185546437700005,60.185546437700005,60.185546437700005,0.668896058607,171.902959553,167.87689932799998,175.929019778,5.693708973130001,294.718995275,294.718995275,294.718995275,0.166764569564,0.634038845172,0.631202596696,0.636875093649,0.00401106106173,81.45455379170001,81.45455379170001,81.45455379170001,0.246323625532,4,4
4943,18278,27.0,100.0,9.780466851939998,9.611048470510001,9.92824502521,0.0452433685441,0.7344766123190001,0.7344766123190001,0.7344766123190001,0.00195426706018,9.80663576788,9.80663576788,9.80663576788,4.05369468352e-06,0.09615259452870001,0.09615259452870001,0.09615259452870001,0.00361559100792,0.050564035406200004,0.032827968378,0.0715521164614,0.015420788718099999,0.0,0.0,0.0,0.42181161024,0.121529506334,0.722093714147,0.424663023882,44.662786607200005,44.6387723846,44.68680082979999,0.0339612392908,169.636110543,169.636110543,169.636110543,0.0504879191515,286.649359885,286.15825167599996,287.140468095,0.694531890468,0.7778701815700001,0.7778701815700001,0.7778701815700001,0.00044844378075499996,75.04250614600001,75.04250614600001,75.04250614600001,4.00818424559,4,4
4882,18669,99.0,62.0,9.78161255585,8.90318834472,10.5126063164,0.37712071717900003,0.378696288019,0.378696288019,0.378696288019,6.43418465365e-05,9.80664701141,9.80664653718,9.80664748564,6.70662496652e-07,0.11117076058,0.11117076058,0.11117076058,0.0975618402941,0.106571038266,0.106571038266,0.106571038266,0.009603594054149999,104.0,104.0,104.0,0.10785998618300001,0.08880584787529999,0.126914124491,0.026946620814299996,113.074051966,113.074051966,113.074051966,1.0052970159,190.549811213,180.381152009,197.46731604200002,5.5500028738800005,159.829373127,159.106466751,160.55227950399998,1.02234400197,0.980582475134,0.9797807890160001,0.9813855336700001,0.0008023732072939999,74.1752144738,74.1752144738,74.1752144738,0.7900316564200001,3,4
5506,18284,33.0,100.0,9.7699546341,8.357763213130001,11.1036783809,0.5595700738430001,0.737986152017,0.73751843575,0.7384538682840001,0.000661450688134,9.80664166844,9.80664166844,9.80664166844,4.05369468352e-06,0.06956684712830001,0.0567019854189,0.0824102257115,0.0108310258412,0.0737077209582,0.04209211779659999,0.10823180703299999,0.027272059903899998,0.0,0.0,0.0,0.9049828270710001,0.9049828270710001,0.9049828270710001,0.424663023882,44.264321619099995,44.264321619099995,44.264321619099995,0.7730577768870001,168.843181681,168.843181681,168.843181681,1.1931573897799999,287.043475118,287.043475118,287.043475118,3.14098911592,0.705136085317,0.705136085317,0.705136085317,0.00999667531684,75.8939425378,75.8939425378,75.8939425378,1.02646664584,4,4
4383,18662,92.0,77.0,9.807413771439998,9.380783763710001,10.283017427599999,0.291361629754,0.34947416654700003,0.34947416654700003,0.34947416654700003,0.006813338384270001,9.806649283739999,9.806649283739999,9.806649283739999,8.5325161098e-07,0.5820415406530001,0.352352245208,1.00373025846,0.28829966274999996,0.184044500665,0.056728303288099996,0.327792806914,0.08894679352910001,106.0,106.0,106.0,0.46720469420599997,0.46720469420599997,0.46720469420599997,0.011704400536400001,115.64502751399999,113.770558582,116.79747518799999,1.63754146725,187.927166458,185.920547547,192.156943335,1.19240209487,156.800124284,156.800124284,156.800124284,1.70639059206,0.983821116467,0.980231298712,0.987410934223,0.005076768956279999,76.0500013553,76.0500013553,76.0500013553,0.806101581269,3,4
